Plate,sample_well,qPCR_well,Name,Cp,gene,Col,Row,Experiment,Plot.ID.Old,Plot.IDNew,SampleDate,Vern,Cult,Pp,reason,exclude.all,exclude.VRN1,exclude.VRN2,exclude.Vrn3,exclude.EGF1a,exclude.Ta54227
GEP2,B10,C19,CRWT318,28.93,Ta54227,10,B,3,318,300318,2014-04-23,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B10,C20,CRWT318,28.42,Ta54227,10,B,3,318,300318,2014-04-23,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B10,D19,CRWT318,29.48,Ta54227,10,B,3,318,300318,2014-04-23,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B11,C21,SCN144,NA,VRN1,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C22,SCN144,27.63,VRN1,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,D21,SCN144,27.64,VRN1,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C21,SCN144,NA,VRN2,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C22,SCN144,32.53,VRN2,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,D21,SCN144,33.37,VRN2,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C21,SCN144,32.35,VRN3,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C22,SCN144,NA,VRN3,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,D21,SCN144,31.94,VRN3,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C21,SCN144,23.34,EGF1a,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C22,SCN144,23.51,EGF1a,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,D21,SCN144,23.41,EGF1a,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C21,SCN144,25.21,Ta54227,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,C22,SCN144,25.39,Ta54227,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B11,D21,SCN144,25.54,Ta54227,11,B,3,144,300144,2014-05-16,Full,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C23,BS129,28.19,VRN1,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C24,BS129,NA,VRN1,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,D23,BS129,28.31,VRN1,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C23,BS129,NA,VRN2,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C24,BS129,NA,VRN2,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,D23,BS129,NA,VRN2,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C23,BS129,30.87,VRN3,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C24,BS129,NA,VRN3,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,D23,BS129,32.4,VRN3,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C23,BS129,23.2,EGF1a,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C24,BS129,23.2,EGF1a,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,D23,BS129,NA,EGF1a,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C23,BS129,25.32,Ta54227,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,C24,BS129,NA,Ta54227,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B12,D23,BS129,25.46,Ta54227,12,B,3,129,300129,2014-05-16,Full,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B2,C3,SCN13,NA,VRN1,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C4,SCN13,NA,VRN1,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,D3,SCN13,NA,VRN1,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C3,SCN13,NA,VRN2,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C4,SCN13,NA,VRN2,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,D3,SCN13,NA,VRN2,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C3,SCN13,NA,VRN3,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C4,SCN13,NA,VRN3,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,D3,SCN13,NA,VRN3,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C3,SCN13,NA,EGF1a,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C4,SCN13,27.63,EGF1a,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,D3,SCN13,27.66,EGF1a,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C3,SCN13,NA,Ta54227,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,C4,SCN13,28.74,Ta54227,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B2,D3,SCN13,28.83,Ta54227,2,B,3,13,300013,2014-03-18,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C5,CRWT240,NA,VRN1,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C6,CRWT240,NA,VRN1,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,D5,CRWT240,NA,VRN1,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C5,CRWT240,NA,VRN2,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C6,CRWT240,NA,VRN2,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,D5,CRWT240,NA,VRN2,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C5,CRWT240,NA,VRN3,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C6,CRWT240,NA,VRN3,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,D5,CRWT240,NA,VRN3,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C5,CRWT240,32.95,EGF1a,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C6,CRWT240,NA,EGF1a,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,D5,CRWT240,32.17,EGF1a,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C5,CRWT240,NA,Ta54227,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,C6,CRWT240,NA,Ta54227,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B3,D5,CRWT240,NA,Ta54227,3,B,3,240,300240,2014-03-18,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C7,SCN142,NA,VRN1,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C8,SCN142,NA,VRN1,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,D7,SCN142,NA,VRN1,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C7,SCN142,NA,VRN2,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C8,SCN142,NA,VRN2,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,D7,SCN142,NA,VRN2,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C7,SCN142,NA,VRN3,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C8,SCN142,NA,VRN3,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,D7,SCN142,NA,VRN3,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C7,SCN142,28.35,EGF1a,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C8,SCN142,NA,EGF1a,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,D7,SCN142,28.23,EGF1a,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C7,SCN142,29.91,Ta54227,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,C8,SCN142,30.17,Ta54227,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B4,D7,SCN142,29.94,Ta54227,4,B,3,142,300142,2014-03-25,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B5,C10,SCN292,30.37,VRN1,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C9,SCN292,30.86,VRN1,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,D9,SCN292,NA,VRN1,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C10,SCN292,31.15,VRN2,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C9,SCN292,31.22,VRN2,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,D9,SCN292,NA,VRN2,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C10,SCN292,NA,VRN3,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C9,SCN292,NA,VRN3,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,D9,SCN292,NA,VRN3,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C10,SCN292,NA,EGF1a,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C9,SCN292,26,EGF1a,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,D9,SCN292,25.9,EGF1a,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C10,SCN292,26.72,Ta54227,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,C9,SCN292,NA,Ta54227,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B5,D9,SCN292,26.78,Ta54227,5,B,3,292,300292,2014-03-25,None,Saracen,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B6,C11,SCN131,NA,VRN1,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C12,SCN131,NA,VRN1,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,D11,SCN131,NA,VRN1,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C11,SCN131,NA,VRN2,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C12,SCN131,NA,VRN2,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,D11,SCN131,NA,VRN2,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C11,SCN131,NA,VRN3,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C12,SCN131,NA,VRN3,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,D11,SCN131,NA,VRN3,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C11,SCN131,28.47,EGF1a,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C12,SCN131,28.37,EGF1a,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,D11,SCN131,28.26,EGF1a,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C11,SCN131,NA,Ta54227,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,C12,SCN131,31.48,Ta54227,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B6,D11,SCN131,31.54,Ta54227,6,B,3,131,300131,2014-04-01,None,Saracen,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C13,CRWT151,NA,VRN1,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C14,CRWT151,NA,VRN1,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,D13,CRWT151,NA,VRN1,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C13,CRWT151,NA,VRN2,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C14,CRWT151,NA,VRN2,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,D13,CRWT151,NA,VRN2,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C13,CRWT151,NA,VRN3,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C14,CRWT151,NA,VRN3,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,D13,CRWT151,NA,VRN3,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C13,CRWT151,27.63,EGF1a,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C14,CRWT151,27.76,EGF1a,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,D13,CRWT151,NA,EGF1a,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C13,CRWT151,NA,Ta54227,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,C14,CRWT151,29.31,Ta54227,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B7,D13,CRWT151,29.21,Ta54227,7,B,3,151,300151,2014-04-09,None,CRWT153,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C15,AMK325,NA,VRN1,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C16,AMK325,NA,VRN1,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,D15,AMK325,NA,VRN1,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C15,AMK325,NA,VRN2,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C16,AMK325,NA,VRN2,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,D15,AMK325,NA,VRN2,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C15,AMK325,NA,VRN3,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C16,AMK325,NA,VRN3,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,D15,AMK325,NA,VRN3,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C15,AMK325,NA,EGF1a,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C16,AMK325,28.48,EGF1a,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,D15,AMK325,28.59,EGF1a,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C15,AMK325,29.52,Ta54227,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,C16,AMK325,NA,Ta54227,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B8,D15,AMK325,28.73,Ta54227,8,B,3,325,300325,2014-04-09,None,Amarok,16,repeated,Y,NA,NA,NA,NA,NA
GEP2,B9,C17,AMK86,NA,VRN1,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C18,AMK86,NA,VRN1,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,D17,AMK86,NA,VRN1,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C17,AMK86,32.12,VRN2,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C18,AMK86,NA,VRN2,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,D17,AMK86,32.2,VRN2,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C17,AMK86,NA,VRN3,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C18,AMK86,NA,VRN3,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,D17,AMK86,NA,VRN3,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C17,AMK86,25.35,EGF1a,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C18,AMK86,25.36,EGF1a,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,D17,AMK86,NA,EGF1a,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C17,AMK86,NA,Ta54227,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,C18,AMK86,26.68,Ta54227,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,B9,D17,AMK86,26.77,Ta54227,9,B,3,86,300086,2014-04-23,None,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E1,BS161,26.95,VRN1,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E2,BS161,NA,VRN1,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,F1,BS161,26.89,VRN1,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E1,BS161,NA,VRN2,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E2,BS161,NA,VRN2,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,F1,BS161,NA,VRN2,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E1,BS161,28.56,VRN3,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E2,BS161,28.53,VRN3,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,F1,BS161,NA,VRN3,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E1,BS161,25.43,EGF1a,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E2,BS161,NA,EGF1a,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,F1,BS161,25.39,EGF1a,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E1,BS161,26.56,Ta54227,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,E2,BS161,26.52,Ta54227,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C1,F1,BS161,NA,Ta54227,1,C,3,161,300161,2014-03-11,None,Batten Spr,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C10,E19,AMK197,30.98,VRN1,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E20,AMK197,31.27,VRN1,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,F19,AMK197,NA,VRN1,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E19,AMK197,NA,VRN2,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E20,AMK197,NA,VRN2,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,F19,AMK197,NA,VRN2,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E19,AMK197,NA,VRN3,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E20,AMK197,28.66,VRN3,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,F19,AMK197,28.77,VRN3,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E19,AMK197,26.09,EGF1a,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E20,AMK197,NA,EGF1a,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,F19,AMK197,25.99,EGF1a,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E19,AMK197,27.33,Ta54227,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,E20,AMK197,27.4,Ta54227,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C10,F19,AMK197,27.46,Ta54227,10,C,3,197,300197,2014-04-23,None,Amarok,16,sample mixup,Y,NA,NA,NA,NA,NA
GEP2,C11,E21,AMK91,NA,VRN1,11,C,3,91,300091,2014-05-16,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C11,E22,AMK91,28.54,VRN1,11,C,3,91,300091,2014-05-16,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
GEP2,C11,F21,AMK91,28.3,VRN1,11,C,3,91,300091,2014-05-16,Full,Amarok,16,NA,NA,NA,NA,NA,NA,NA
