Plate,Name,sample_well,EGF1a,Ta54227,VRN1,VRN2,VRN3,Col,Row,Experiment,Plot_ID_Old,Plot_IDNew,SampleDate,Vern,Cult,Pp,is_repeat,VRN1_EGF,VRN1_Ta,VRN2_EGF,VRN2_Ta,VRN3_EGF,VRN3_Ta
GEP9,CRWT 299,E7,23.98,26.6333333333333,33.4,NA,NA,7,E,4,299,400299,2014-11-03T00:00:00Z,none,CRWT153,8,FALSE,0.00145981371937006,0.0091839680178407,0,0,0,0
GEP9,CRWT 302,D7,27.7366666666667,30.575,NA,NA,NA,7,D,4,302,400302,2014-11-03T00:00:00Z,none,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 306,F10,22.12,24.8666666666667,32.5,NA,NA,10,F,4,306,400306,2014-11-11T00:00:00Z,none,CRWT153,8,FALSE,0.000750427334613288,0.00503660276734211,0,0,0,0
GEP9,CRWT 307,G4,26.8533333333333,29.7,NA,NA,NA,4,G,4,307,400307,2014-10-28T00:00:00Z,none,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,CRWT 313,F4,25.585,28.4,32.275,NA,NA,4,F,4,313,400313,2014-10-28T00:00:00Z,none,CRWT153,8,FALSE,0.00968521640577335,0.0681567332915786,0,0,0,0
GEP9,CRWT 337,G10,25.49,27.025,NA,NA,NA,10,G,4,337,400337,2014-11-11T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP9,CRWT 352,C7,27.32,28.81,NA,NA,NA,7,C,4,352,400352,2014-11-03T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP9,CRWT 352,H4,25.015,27.315,NA,NA,NA,4,H,4,352,400352,2014-10-28T00:00:00Z,none,CRWT153,8,FALSE,0,0,0,0,0,0
GEP9,CRWT1220,B12,NA,NA,26.74,NA,NA,12,B,4,1220,401220,2014-11-11T00:00:00Z,full,CRWT153,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,OTE 1014,D8,28.975,30.34,30.205,NA,NA,8,D,4,1014,401014,2014-11-04T00:00:00Z,full,Otane,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,OTE 1016,H1,26.92,28.61,27.325,NA,33.57,1,H,4,1016,401016,2014-10-21T00:00:00Z,full,Otane,8,FALSE,0.755236292781414,2.43682052735038,0,0,0.00995750490093174,0.0321285570830021
GEP9,OTE 1018,F8,23.33,25.8033333333333,25.365,NA,NA,8,F,4,1018,401018,2014-11-04T00:00:00Z,full,Otane,8,FALSE,0.244007940194056,1.35503802158111,0,0,0,0
GEP9,OTE 1021,B4,28.22,29.565,28.39,NA,33.8,4,B,4,1021,401021,2014-10-28T00:00:00Z,full,Otane,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,OTE 1022,E8,26.05,27.945,27.01,NA,30.68,8,E,4,1022,401022,2014-11-04T00:00:00Z,full,Otane,8,FALSE,0.514056913328034,1.91189063518749,0,0,0.0403860259574217,0.150204506190856
GEP9,OTE 1023,H3,27.27,29.64,27.455,NA,33.5,3,H,4,1023,401023,2014-10-28T00:00:00Z,full,Otane,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,OTE 1030,A4,25.7933333333333,27.96,26.56,NA,33.51,4,A,4,1030,401030,2014-10-28T00:00:00Z,full,Otane,8,FALSE,0.587773953141805,2.63901582154579,0,0,0.00475391997527575,0.0213443790117875
GEP9,OTE 1031,G1,26.76,28.38,27.4966666666667,NA,NA,1,G,4,1031,401031,2014-10-21T00:00:00Z,full,Otane,8,FALSE,0.600124333332633,1.84463238717188,0,0,0,0
GEP9,SCN 103,F6,24.8033333333333,27.455,26.74,NA,NA,6,F,4,103,400103,2014-11-03T00:00:00Z,none,Saracen,8,FALSE,0.261219288215218,1.64148321762099,0,0,0,0
GEP9,SCN 1087,A11,28.915,30.565,29.57,NA,NA,11,A,4,1087,401087,2014-11-11T00:00:00Z,full,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,SCN 1088,E11,24.245,25.9866666666667,25.08,NA,NA,11,E,4,1088,401088,2014-11-11T00:00:00Z,full,Saracen,8,FALSE,0.560583039014255,1.87470899311996,0,0,0,0
GEP9,SCN 1096,C11,24.615,27.3,26.455,NA,NA,11,C,4,1096,401096,2014-11-11T00:00:00Z,full,Saracen,8,FALSE,0.279321784518056,1.79626474576787,0,0,0,0
GEP9,SCN 1100,G2,26.215,28.64,27.08,NA,NA,2,G,4,1100,401100,2014-10-28T00:00:00Z,full,Saracen,8,FALSE,0.549046406893525,2.94853843458221,0,0,0,0
GEP9,SCN 1102,F9,22.355,25.2,24.305,NA,NA,9,F,4,1102,401102,2014-11-04T00:00:00Z,full,Saracen,8,FALSE,0.258816230960345,1.85960988522632,0,0,0,0
GEP9,SCN 1103,E9,23.215,26.0566666666667,24.725,NA,NA,9,E,4,1103,401103,2014-11-04T00:00:00Z,full,Saracen,8,FALSE,0.351111218934499,2.51693274487773,0,0,0,0
GEP9,SCN 1105,B1,26.865,29.355,28.05,NA,NA,1,B,4,1105,401105,2014-10-21T00:00:00Z,full,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,SCN 1108,H2,25.94,27.795,26.485,NA,NA,2,H,4,1108,401108,2014-10-28T00:00:00Z,full,Saracen,8,FALSE,0.685391402489853,2.47941539987798,0,0,0,0
GEP9,SCN 1111,G9,22.675,25.485,24.385,NA,NA,9,G,4,1111,401111,2014-11-04T00:00:00Z,full,Saracen,8,FALSE,0.305660069423018,2.14354692507259,0,0,0,0
GEP9,SCN 1112,A1,26.195,28.92,27.18,NA,NA,1,A,4,1112,401112,2014-10-21T00:00:00Z,full,Saracen,8,FALSE,0.505225723243382,3.34035167771348,0,0,0,0
GEP9,SCN 1115,A3,31.39,32.29,31.48,NA,NA,3,A,4,1115,401115,2014-10-28T00:00:00Z,full,Saracen,8,FALSE,NA,NA,NA,NA,NA,NA
GEP9,SCN 125,E5,23.3433333333333,25.99,24.97,NA,NA,5,E,4,125,400125,2014-10-28T00:00:00Z,none,Saracen,8,FALSE,0.323835562972987,2.02791895958006,0,0,0,0
GEP9,SCN 125,G6,24.46,26.66,25.655,NA,NA,6,G,4,125,400125,2014-11-03T00:00:00Z,none,Saracen,8,FALSE,0.436786447958347,2.006943497019,0,0,0,0
GEP9,SCN 132,D5,23,25.905,25.01,NA,NA,5,D,4,132,400132,2014-10-28T00:00:00Z,none,Saracen,8,FALSE,0.248273123859259,1.85960988522633,0,0,0,0
GEP9,SCN 132,E6,25.69,27.965,27.15,NA,NA,6,E,4,132,400132,2014-11-03T00:00:00Z,none,Saracen,8,FALSE,0.363493129330077,1.75929815184487,0,0,0,0
GEP9,SCN 142,F5,25.12,27.8,26.4,NA,NA,5,F,4,142,400142,2014-10-28T00:00:00Z,none,Saracen,8,FALSE,0.411795508633787,2.63901582154579,0,0,0,0
