"Well","SampleName","TargetName","Task","Reporter","Ct","plate","geno_set"
"A6","11 BW S11","Ta54227","Unknown","SYBR",26.309362411499,"4","BW+BS"
"A7","14 BS S12","Ta54227","Unknown","SYBR",26.7620868682861,"4","BW+BS"
"A8","14 BS S12","Ta54227","Unknown","SYBR",26.759880065918,"4","BW+BS"
"A9","14 BS S12","Ta54227","Unknown","SYBR",26.8677310943604,"4","BW+BS"
"A12","Otane IRC","Ta54227","IRC","SYBR",26.9785938262939,"4","BW+BS"
"B1","35 BW S10","Ta54227","Unknown","SYBR",26.0530033111572,"4","BW+BS"
"B2","35 BW S10","Ta54227","Unknown","SYBR",25.9892520904541,"4","BW+BS"
"B3","35 BW S10","Ta54227","Unknown","SYBR",25.9269104003906,"4","BW+BS"
"B4","42 BS S11","Ta54227","Unknown","SYBR",26.3212337493896,"4","BW+BS"
"B5","42 BS S11","Ta54227","Unknown","SYBR",26.4365329742432,"4","BW+BS"
"B6","42 BS S11","Ta54227","Unknown","SYBR",26.197566986084,"4","BW+BS"
"B7","22 BW S12","Ta54227","Unknown","SYBR",27.1368942260742,"4","BW+BS"
"B8","22 BW S12","Ta54227","Unknown","SYBR",27.3078136444092,"4","BW+BS"
"B9","22 BW S12","Ta54227","Unknown","SYBR",27.3645420074463,"4","BW+BS"
"B12","Otane IRC","Ta54227","IRC","SYBR",27.0491600036621,"4","BW+BS"
"C1","57 BW S10","Ta54227","Unknown","SYBR",25.2940578460693,"4","BW+BS"
"C2","57 BW S10","Ta54227","Unknown","SYBR",25.3547649383545,"4","BW+BS"
"C3","57 BW S10","Ta54227","Unknown","SYBR",25.3849143981934,"4","BW+BS"
"C4","49 BS S11","Ta54227","Unknown","SYBR",26.0447044372559,"4","BW+BS"
"C5","49 BS S11","Ta54227","Unknown","SYBR",26.1688556671143,"4","BW+BS"
"C6","49 BS S11","Ta54227","Unknown","SYBR",26.0392227172852,"4","BW+BS"
"C7","60 BS S12","Ta54227","Unknown","SYBR",29.6494102478027,"4","BW+BS"
"C9","60 BS S12","Ta54227","Unknown","SYBR",29.6896553039551,"4","BW+BS"
"D1","89 BS S10","Ta54227","Unknown","SYBR",25.2379093170166,"4","BW+BS"
"D2","89 BS S10","Ta54227","Unknown","SYBR",25.2670936584473,"4","BW+BS"
"D3","89 BS S10","Ta54227","Unknown","SYBR",25.2463321685791,"4","BW+BS"
"D4","52 BW S11","Ta54227","Unknown","SYBR",26.4574661254883,"4","BW+BS"
"D5","52 BW S11","Ta54227","Unknown","SYBR",26.3385543823242,"4","BW+BS"
"D6","52 BW S11","Ta54227","Unknown","SYBR",26.4634666442871,"4","BW+BS"
"D7","90 BW S12","Ta54227","Unknown","SYBR",27.0593776702881,"4","BW+BS"
"D8","90 BW S12","Ta54227","Unknown","SYBR",26.9284286499023,"4","BW+BS"
"D9","90 BW S12","Ta54227","Unknown","SYBR",27.0764064788818,"4","BW+BS"
"E1","112 BW S10","Ta54227","Unknown","SYBR",25.7284736633301,"4","BW+BS"
"E2","112 BW S10","Ta54227","Unknown","SYBR",25.5742530822754,"4","BW+BS"
"E3","112 BW S10","Ta54227","Unknown","SYBR",25.7160034179688,"4","BW+BS"
"E4","103 BW S11","Ta54227","Unknown","SYBR",25.893238067627,"4","BW+BS"
"E5","103 BW S11","Ta54227","Unknown","SYBR",26.0826263427734,"4","BW+BS"
"E6","103 BW S11","Ta54227","Unknown","SYBR",25.9697647094727,"4","BW+BS"
"E7","130 BW S12","Ta54227","Unknown","SYBR",27.1164836883545,"4","BW+BS"
"E8","130 BW S12","Ta54227","Unknown","SYBR",27.2661170959473,"4","BW+BS"
"E9","130 BW S12","Ta54227","Unknown","SYBR",27.4026393890381,"4","BW+BS"
"F1","118 BS S10","Ta54227","Unknown","SYBR",26.3412208557129,"4","BW+BS"
"F2","118 BS S10","Ta54227","Unknown","SYBR",26.3376865386963,"4","BW+BS"
"F3","118 BS S10","Ta54227","Unknown","SYBR",26.3972110748291,"4","BW+BS"
"F4","104 BS S11","Ta54227","Unknown","SYBR",26.2656173706055,"4","BW+BS"
"F5","104 BS S11","Ta54227","Unknown","SYBR",26.0588665008545,"4","BW+BS"
"F6","104 BS S11","Ta54227","Unknown","SYBR",25.9449119567871,"4","BW+BS"
"F7","134 BS S12","Ta54227","Unknown","SYBR",27.3038101196289,"4","BW+BS"
"F8","134 BS S12","Ta54227","Unknown","SYBR",27.4633636474609,"4","BW+BS"
"F9","134 BS S12","Ta54227","Unknown","SYBR",27.3521347045898,"4","BW+BS"
"F12","NT","Ta54227","NTC","SYBR",NA,"4","BW+BS"
"G1","168 BW S10","Ta54227","Unknown","SYBR",25.9506301879883,"4","BW+BS"
"G2","168 BW S10","Ta54227","Unknown","SYBR",25.9180927276611,"4","BW+BS"
"G3","168 BW S10","Ta54227","Unknown","SYBR",25.9164505004883,"4","BW+BS"
"G4","175 BS S11","Ta54227","Unknown","SYBR",26.2651042938232,"4","BW+BS"
"G5","175 BS S11","Ta54227","Unknown","SYBR",26.2428646087646,"4","BW+BS"
"G6","175 BS S11","Ta54227","Unknown","SYBR",26.1518001556396,"4","BW+BS"
"G7","157 BW S12","Ta54227","Unknown","SYBR",26.9242038726807,"4","BW+BS"
"G8","157 BW S12","Ta54227","Unknown","SYBR",26.8664054870605,"4","BW+BS"
"G9","157 BW S12","Ta54227","Unknown","SYBR",26.8419666290283,"4","BW+BS"
"G12","NT","Ta54227","NTC","SYBR",NA,"4","BW+BS"
"H1","174 BS S10","Ta54227","Unknown","SYBR",25.6697158813477,"4","BW+BS"
"H2","174 BS S10","Ta54227","Unknown","SYBR",25.6497955322266,"4","BW+BS"
"H3","174 BS S10","Ta54227","Unknown","SYBR",25.6070861816406,"4","BW+BS"
"H4","190 BW S11","Ta54227","Unknown","SYBR",26.4033241271973,"4","BW+BS"
"H5","190 BW S11","Ta54227","Unknown","SYBR",26.4361629486084,"4","BW+BS"
"H6","190 BW S11","Ta54227","Unknown","SYBR",26.4367046356201,"4","BW+BS"
"H7","180 BS S12","Ta54227","Unknown","SYBR",26.9150905609131,"4","BW+BS"
"H8","180 BS S12","Ta54227","Unknown","SYBR",27.0459480285645,"4","BW+BS"
"H9","180 BS S12","Ta54227","Unknown","SYBR",26.9862079620361,"4","BW+BS"
"H12","NT","Ta54227","NTC","SYBR",NA,"4","BW+BS"
"A2","18 OTE S1","Ta54227","Unknown","SYBR",25.5933876037598,"1","Ot+Scn"
"A3","18 OTE S1","Ta54227","Unknown","SYBR",24.9691753387451,"1","Ot+Scn"
"A4","15 OTE S2","Ta54227","Unknown","SYBR",23.9978542327881,"1","Ot+Scn"
"A5","15 OTE S2","Ta54227","Unknown","SYBR",23.7665519714355,"1","Ot+Scn"
"A6","15 OTE S2","Ta54227","Unknown","SYBR",23.9115180969238,"1","Ot+Scn"
"A7","1 SCN S3","Ta54227","Unknown","SYBR",24.2698612213135,"1","Ot+Scn"
"A9","1 SCN S3","Ta54227","Unknown","SYBR",24.1228218078613,"1","Ot+Scn"
"A11","extra","Ta54227","Unknown","SYBR",25.3536586761475,"1","Ot+Scn"
"A12","IRC","Ta54227","IRC","SYBR",25.5434150695801,"1","Ot+Scn"
"B2","16 SCN S1","Ta54227","Unknown","SYBR",25.4278717041016,"1","Ot+Scn"
"B3","16 SCN S1","Ta54227","Unknown","SYBR",25.0655860900879,"1","Ot+Scn"
"B4","39 SCN S2","Ta54227","Unknown","SYBR",24.7117404937744,"1","Ot+Scn"
"B5","39 SCN S2","Ta54227","Unknown","SYBR",24.6789436340332,"1","Ot+Scn"
"B6","39 SCN S2","Ta54227","Unknown","SYBR",24.64479637146,"1","Ot+Scn"
"B7","40 OTE S3","Ta54227","Unknown","SYBR",24.5635547637939,"1","Ot+Scn"
"B8","40 OTE S3","Ta54227","Unknown","SYBR",24.6196632385254,"1","Ot+Scn"
"B9","40 OTE S3","Ta54227","Unknown","SYBR",24.5297412872314,"1","Ot+Scn"
"B11","extra","Ta54227","Unknown","SYBR",25.342845916748,"1","Ot+Scn"
"B12","IRC","Ta54227","IRC","SYBR",25.4991016387939,"1","Ot+Scn"
"C2","62 OTE S1","Ta54227","Unknown","SYBR",25.4477386474609,"1","Ot+Scn"
"C3","62 OTE S1","Ta54227","Unknown","SYBR",25.4716167449951,"1","Ot+Scn"
"C4","63 SCN S2","Ta54227","Unknown","SYBR",25.5529232025146,"1","Ot+Scn"
"C5","63 SCN S2","Ta54227","Unknown","SYBR",25.5771389007568,"1","Ot+Scn"
"C6","63 SCN S2","Ta54227","Unknown","SYBR",25.3089027404785,"1","Ot+Scn"
"C7","58 OTE S3","Ta54227","Unknown","SYBR",24.7371520996094,"1","Ot+Scn"
"C8","58 OTE S3","Ta54227","Unknown","SYBR",24.7967357635498,"1","Ot+Scn"
"C9","58 OTE S3","Ta54227","Unknown","SYBR",24.599739074707,"1","Ot+Scn"
"C11","extra","Ta54227","Unknown","SYBR",25.1887969970703,"1","Ot+Scn"
"C12","IRC","Ta54227","IRC","SYBR",25.4726810455322,"1","Ot+Scn"
"D2","71 SCN S1","Ta54227","Unknown","SYBR",25.637845993042,"1","Ot+Scn"
"D3","71 SCN S1","Ta54227","Unknown","SYBR",25.7041988372803,"1","Ot+Scn"
"D4","66 OTE S2","Ta54227","Unknown","SYBR",25.0771217346191,"1","Ot+Scn"
"D5","66 OTE S2","Ta54227","Unknown","SYBR",24.5678119659424,"1","Ot+Scn"
"D6","66 OTE S2","Ta54227","Unknown","SYBR",24.4841918945312,"1","Ot+Scn"
"D7","78 SCN S3","Ta54227","Unknown","SYBR",25.772891998291,"1","Ot+Scn"
"D8","78 SCN S3","Ta54227","Unknown","SYBR",25.6428718566895,"1","Ot+Scn"
"D9","78 SCN S3","Ta54227","Unknown","SYBR",25.7159385681152,"1","Ot+Scn"
"E2","119 OTE S1","Ta54227","Unknown","SYBR",25.5985279083252,"1","Ot+Scn"
"E3","119 OTE S1","Ta54227","Unknown","SYBR",25.6294231414795,"1","Ot+Scn"
"E5","132 SCN S2","Ta54227","Unknown","SYBR",25.9644813537598,"1","Ot+Scn"
"E6","132 SCN S2","Ta54227","Unknown","SYBR",25.8590297698975,"1","Ot+Scn"
"E7","97 OTE S3","Ta54227","Unknown","SYBR",25.6279373168945,"1","Ot+Scn"
"E8","97 OTE S3","Ta54227","Unknown","SYBR",25.4560546875,"1","Ot+Scn"
"E9","97 OTE S3","Ta54227","Unknown","SYBR",25.3376274108887,"1","Ot+Scn"
"F1","137 SCN S1","Ta54227","Unknown","SYBR",26.3010025024414,"1","Ot+Scn"
"F2","137 SCN S1","Ta54227","Unknown","SYBR",26.2339878082275,"1","Ot+Scn"
"F3","137 SCN S1","Ta54227","Unknown","SYBR",26.5619564056396,"1","Ot+Scn"
"F4","140 OTE S2","Ta54227","Unknown","SYBR",25.6654300689697,"1","Ot+Scn"
"F5","140 OTE S2","Ta54227","Unknown","SYBR",25.7552967071533,"1","Ot+Scn"
"F6","140 OTE S2","Ta54227","Unknown","SYBR",25.3857650756836,"1","Ot+Scn"
"F7","136 SCN S3","Ta54227","Unknown","SYBR",26.3661289215088,"1","Ot+Scn"
"F8","136 SCN S3","Ta54227","Unknown","SYBR",26.3182125091553,"1","Ot+Scn"
"F9","136 SCN S3","Ta54227","Unknown","SYBR",26.2736282348633,"1","Ot+Scn"
"F12","NT","Ta54227","NTC","SYBR",NA,"1","Ot+Scn"
"G1","164 SCN S1","Ta54227","Unknown","SYBR",26.4380512237549,"1","Ot+Scn"
"G2","164 SCN S1","Ta54227","Unknown","SYBR",26.1260051727295,"1","Ot+Scn"
"G3","164 SCN S1","Ta54227","Unknown","SYBR",26.0368633270264,"1","Ot+Scn"
"G4","183 OTE S2","Ta54227","Unknown","SYBR",25.3471603393555,"1","Ot+Scn"
"G5","183 OTE S2","Ta54227","Unknown","SYBR",25.207763671875,"1","Ot+Scn"
"G6","183 OTE S2","Ta54227","Unknown","SYBR",25.3800659179688,"1","Ot+Scn"
"G7","153 SCN S3","Ta54227","Unknown","SYBR",25.5963459014893,"1","Ot+Scn"
"G8","153 SCN S3","Ta54227","Unknown","SYBR",25.5466766357422,"1","Ot+Scn"
"G9","153 SCN S3","Ta54227","Unknown","SYBR",25.5277328491211,"1","Ot+Scn"
"G12","NT","Ta54227","NTC","SYBR",NA,"1","Ot+Scn"
"H2","169 OTE S1","Ta54227","Unknown","SYBR",26.3443069458008,"1","Ot+Scn"
"H3","169 OTE S1","Ta54227","Unknown","SYBR",26.3120899200439,"1","Ot+Scn"
"H4","188 SCN S2","Ta54227","Unknown","SYBR",26.0574989318848,"1","Ot+Scn"
"H5","188 SCN S2","Ta54227","Unknown","SYBR",25.9526615142822,"1","Ot+Scn"
"H6","188 SCN S2","Ta54227","Unknown","SYBR",26.1268978118896,"1","Ot+Scn"
"H7","191 OTE S3","Ta54227","Unknown","SYBR",25.5158023834229,"1","Ot+Scn"
"H8","191 OTE S3","Ta54227","Unknown","SYBR",25.5874252319336,"1","Ot+Scn"
"H9","191 OTE S3","Ta54227","Unknown","SYBR",25.9135627746582,"1","Ot+Scn"
"H12","NT","Ta54227","NTC","SYBR",NA,"1","Ot+Scn"
"A1","5 SCN S4","Ta54227","Unknown","SYBR",25.2416973114014,"2","Ot+Scn"
"A2","5 SCN S4","Ta54227","Unknown","SYBR",25.3123950958252,"2","Ot+Scn"
"A3","5 SCN S4","Ta54227","Unknown","SYBR",25.4507789611816,"2","Ot+Scn"
"A4","12 OTE S5","Ta54227","Unknown","SYBR",24.312671661377,"2","Ot+Scn"
"A5","12 OTE S5","Ta54227","Unknown","SYBR",24.5237827301025,"2","Ot+Scn"
"A6","12 OTE S5","Ta54227","Unknown","SYBR",24.5506267547607,"2","Ot+Scn"
"A7","23 SCN S6","Ta54227","Unknown","SYBR",25.4097347259521,"2","Ot+Scn"
"A8","23 SCN S6","Ta54227","Unknown","SYBR",25.5087947845459,"2","Ot+Scn"
"A9","23 SCN S6","Ta54227","Unknown","SYBR",25.5628318786621,"2","Ot+Scn"
"A12","IRC","Ta54227","IRC","SYBR",25.5657806396484,"2","Ot+Scn"
"B1","27 OTE S4","Ta54227","Unknown","SYBR",24.8538646697998,"2","Ot+Scn"
"B2","27 OTE S4","Ta54227","Unknown","SYBR",24.7591285705566,"2","Ot+Scn"
"B5","36 SCN S5","Ta54227","Unknown","SYBR",24.9377555847168,"2","Ot+Scn"
"B6","36 SCN S5","Ta54227","Unknown","SYBR",24.9136810302734,"2","Ot+Scn"
"B7","48 OTE S6","Ta54227","Unknown","SYBR",24.2193508148193,"2","Ot+Scn"
"B8","48 OTE S6","Ta54227","Unknown","SYBR",24.3195362091064,"2","Ot+Scn"
"B9","48 OTE S6","Ta54227","Unknown","SYBR",24.1338691711426,"2","Ot+Scn"
"B12","IRC","Ta54227","IRC","SYBR",25.5239543914795,"2","Ot+Scn"
"C1","50 SCN S4","Ta54227","Unknown","SYBR",25.7927646636963,"2","Ot+Scn"
"C2","50 SCN S4","Ta54227","Unknown","SYBR",25.8974876403809,"2","Ot+Scn"
"C3","50 SCN S4","Ta54227","Unknown","SYBR",25.7844886779785,"2","Ot+Scn"
"C4","94 OTE S5","Ta54227","Unknown","SYBR",24.7103691101074,"2","Ot+Scn"
"C5","94 OTE S5","Ta54227","Unknown","SYBR",24.7848701477051,"2","Ot+Scn"
"C6","94 OTE S5","Ta54227","Unknown","SYBR",24.5815849304199,"2","Ot+Scn"
"C7","59 OTE S6","Ta54227","Unknown","SYBR",25.1168022155762,"2","Ot+Scn"
"C8","59 OTE S6","Ta54227","Unknown","SYBR",25.072021484375,"2","Ot+Scn"
"C9","59 OTE S6","Ta54227","Unknown","SYBR",25.1430339813232,"2","Ot+Scn"
"C12","IRC","Ta54227","IRC","SYBR",25.4285297393799,"2","Ot+Scn"
"D2","53 OTE S4","Ta54227","Unknown","SYBR",25.0988445281982,"2","Ot+Scn"
"D3","53 OTE S4","Ta54227","Unknown","SYBR",25.111665725708,"2","Ot+Scn"
"D4","96 SCN S5","Ta54227","Unknown","SYBR",25.5731754302979,"2","Ot+Scn"
"D6","96 SCN S5","Ta54227","Unknown","SYBR",25.5966892242432,"2","Ot+Scn"
"D7","67 SCN S6","Ta54227","Unknown","SYBR",24.9932098388672,"2","Ot+Scn"
"D8","67 SCN S6","Ta54227","Unknown","SYBR",25.0743427276611,"2","Ot+Scn"
"E1","125 OTE S4","Ta54227","Unknown","SYBR",26.2289333343506,"2","Ot+Scn"
"E2","125 OTE S4","Ta54227","Unknown","SYBR",26.0351390838623,"2","Ot+Scn"
"E3","125 OTE S4","Ta54227","Unknown","SYBR",26.019323348999,"2","Ot+Scn"
"E4","129 OTE S5","Ta54227","Unknown","SYBR",25.8890438079834,"2","Ot+Scn"
"E5","129 OTE S5","Ta54227","Unknown","SYBR",25.8580093383789,"2","Ot+Scn"
"E6","129 OTE S5","Ta54227","Unknown","SYBR",25.7668018341064,"2","Ot+Scn"
"E7","105 SCN S6","Ta54227","Unknown","SYBR",26.0991611480713,"2","Ot+Scn"
"E8","105 SCN S6","Ta54227","Unknown","SYBR",25.934606552124,"2","Ot+Scn"
"E9","105 SCN S6","Ta54227","Unknown","SYBR",25.9841537475586,"2","Ot+Scn"
"F1","126 SCN S4","Ta54227","Unknown","SYBR",26.7253570556641,"2","Ot+Scn"
"F2","126 SCN S4","Ta54227","Unknown","SYBR",26.787748336792,"2","Ot+Scn"
"F3","126 SCN S4","Ta54227","Unknown","SYBR",26.5389442443848,"2","Ot+Scn"
"F4","133 SCN S5","Ta54227","Unknown","SYBR",26.084321975708,"2","Ot+Scn"
"F5","133 SCN S5","Ta54227","Unknown","SYBR",26.084098815918,"2","Ot+Scn"
"F6","133 SCN S5","Ta54227","Unknown","SYBR",26.0466995239258,"2","Ot+Scn"
"F7","135 OTE S6","Ta54227","Unknown","SYBR",25.4823760986328,"2","Ot+Scn"
"F8","135 OTE S6","Ta54227","Unknown","SYBR",25.5798587799072,"2","Ot+Scn"
"F9","135 OTE S6","Ta54227","Unknown","SYBR",25.4331645965576,"2","Ot+Scn"
"F12","NT","Ta54227","NTC","SYBR",NA,"2","Ot+Scn"
"G1","146 OTE S4","Ta54227","Unknown","SYBR",25.0691757202148,"2","Ot+Scn"
"G2","146 OTE S4","Ta54227","Unknown","SYBR",24.9207134246826,"2","Ot+Scn"
"G3","146 OTE S4","Ta54227","Unknown","SYBR",24.97825050354,"2","Ot+Scn"
"G4","154 SCN S5","Ta54227","Unknown","SYBR",25.5043659210205,"2","Ot+Scn"
"G5","154 SCN S5","Ta54227","Unknown","SYBR",25.3959903717041,"2","Ot+Scn"
"G6","154 SCN S5","Ta54227","Unknown","SYBR",25.4422073364258,"2","Ot+Scn"
"G7","173 SCN S6","Ta54227","Unknown","SYBR",25.0164546966553,"2","Ot+Scn"
"G8","173 SCN S6","Ta54227","Unknown","SYBR",25.079891204834,"2","Ot+Scn"
"G9","173 SCN S6","Ta54227","Unknown","SYBR",25.13623046875,"2","Ot+Scn"
"G12","NT","Ta54227","NTC","SYBR",NA,"2","Ot+Scn"
"H1","170 SCN S4","Ta54227","Unknown","SYBR",26.9131679534912,"2","Ot+Scn"
"H2","170 SCN S4","Ta54227","Unknown","SYBR",26.9002475738525,"2","Ot+Scn"
"H3","170 SCN S4","Ta54227","Unknown","SYBR",26.8875885009766,"2","Ot+Scn"
"H4","181 OTE S5","Ta54227","Unknown","SYBR",25.9803657531738,"2","Ot+Scn"
"H5","181 OTE S5","Ta54227","Unknown","SYBR",25.9645214080811,"2","Ot+Scn"
"H6","181 OTE S5","Ta54227","Unknown","SYBR",26.0025672912598,"2","Ot+Scn"
"H7","177 OTE S6","Ta54227","Unknown","SYBR",26.0044498443604,"2","Ot+Scn"
"H8","177 OTE S6","Ta54227","Unknown","SYBR",26.0899658203125,"2","Ot+Scn"
"H9","177 OTE S6","Ta54227","Unknown","SYBR",26.0237274169922,"2","Ot+Scn"
"H12","NT","Ta54227","NTC","SYBR",NA,"2","Ot+Scn"
"A2","30 OTE S7","Ta54227","Unknown","SYBR",24.3899745941162,"3","Ot+Scn"
"A3","30 OTE S7","Ta54227","Unknown","SYBR",24.3017902374268,"3","Ot+Scn"
"A5","21 OTE S8","Ta54227","Unknown","SYBR",25.1293659210205,"3","Ot+Scn"
"A6","21 OTE S8","Ta54227","Unknown","SYBR",25.1150512695312,"3","Ot+Scn"
"A8","8 OTE S9","Ta54227","Unknown","SYBR",25.8400897979736,"3","Ot+Scn"
"A9","8 OTE S9","Ta54227","Unknown","SYBR",25.6682548522949,"3","Ot+Scn"
"A12","IRC","Ta54227","IRC","SYBR",25.4965839385986,"3","Ot+Scn"
"B1","34 SCN S7","Ta54227","Unknown","SYBR",24.1149082183838,"3","Ot+Scn"
"B2","34 SCN S7","Ta54227","Unknown","SYBR",24.1535167694092,"3","Ot+Scn"
"B3","34 SCN S7","Ta54227","Unknown","SYBR",24.1277313232422,"3","Ot+Scn"
"B4","43 SCN S8","Ta54227","Unknown","SYBR",25.2426128387451,"3","Ot+Scn"
"B5","43 SCN S8","Ta54227","Unknown","SYBR",25.2281970977783,"3","Ot+Scn"
"B6","43 SCN S8","Ta54227","Unknown","SYBR",25.4261455535889,"3","Ot+Scn"
"B7","10 SCN S9","Ta54227","Unknown","SYBR",25.0432586669922,"3","Ot+Scn"
"B8","10 SCN S9","Ta54227","Unknown","SYBR",25.0468444824219,"3","Ot+Scn"
"B9","10 SCN S9","Ta54227","Unknown","SYBR",25.0525093078613,"3","Ot+Scn"
"B12","IRC","Ta54227","IRC","SYBR",25.5480079650879,"3","Ot+Scn"
"C2","72 SCN S7","Ta54227","Unknown","SYBR",25.9218559265137,"3","Ot+Scn"
"C3","72 SCN S7","Ta54227","Unknown","SYBR",25.9056587219238,"3","Ot+Scn"
"C4","54 SCN S8","Ta54227","Unknown","SYBR",25.0313205718994,"3","Ot+Scn"
"C5","54 SCN S8","Ta54227","Unknown","SYBR",24.9855937957764,"3","Ot+Scn"
"C6","54 SCN S8","Ta54227","Unknown","SYBR",24.9645195007324,"3","Ot+Scn"
"C7","70 SCN S9","Ta54227","Unknown","SYBR",25.8686275482178,"3","Ot+Scn"
"C8","70 SCN S9","Ta54227","Unknown","SYBR",25.6946258544922,"3","Ot+Scn"
"C9","70 SCN S9","Ta54227","Unknown","SYBR",25.6781883239746,"3","Ot+Scn"
"C12","IRC","Ta54227","IRC","SYBR",25.1585922241211,"3","Ot+Scn"
"D1","73 OTE S7","Ta54227","Unknown","SYBR",24.9583625793457,"3","Ot+Scn"
"D2","73 OTE S7","Ta54227","Unknown","SYBR",25.0660591125488,"3","Ot+Scn"
"D3","73 OTE S7","Ta54227","Unknown","SYBR",25.0093765258789,"3","Ot+Scn"
"D4","82 OTE S8","Ta54227","Unknown","SYBR",25.253927230835,"3","Ot+Scn"
"D5","82 OTE S8","Ta54227","Unknown","SYBR",25.3130035400391,"3","Ot+Scn"
"D6","82 OTE S8","Ta54227","Unknown","SYBR",25.4247436523438,"3","Ot+Scn"
"D7","81 OTE S9","Ta54227","Unknown","SYBR",24.8558235168457,"3","Ot+Scn"
"D8","81 OTE S9","Ta54227","Unknown","SYBR",24.8805923461914,"3","Ot+Scn"
"D9","81 OTE S9","Ta54227","Unknown","SYBR",24.9231452941895,"3","Ot+Scn"
"E1","111 SCN S7","Ta54227","Unknown","SYBR",25.4113216400146,"3","Ot+Scn"
"E2","111 SCN S7","Ta54227","Unknown","SYBR",25.374397277832,"3","Ot+Scn"
"E3","111 SCN S7","Ta54227","Unknown","SYBR",25.139347076416,"3","Ot+Scn"
"E4","122 OTE S8","Ta54227","Unknown","SYBR",25.1063461303711,"3","Ot+Scn"
"E5","122 OTE S8","Ta54227","Unknown","SYBR",25.133861541748,"3","Ot+Scn"
"E6","122 OTE S8","Ta54227","Unknown","SYBR",25.0044136047363,"3","Ot+Scn"
"E7","108 OTE S9","Ta54227","Unknown","SYBR",25.5045852661133,"3","Ot+Scn"
"E8","108 OTE S9","Ta54227","Unknown","SYBR",25.7841835021973,"3","Ot+Scn"
"E9","108 OTE S9","Ta54227","Unknown","SYBR",25.6750602722168,"3","Ot+Scn"
"F1","117 OTE S7","Ta54227","Unknown","SYBR",25.5080528259277,"3","Ot+Scn"
"F2","117 OTE S7","Ta54227","Unknown","SYBR",25.505220413208,"3","Ot+Scn"
"F3","117 OTE S7","Ta54227","Unknown","SYBR",25.3803539276123,"3","Ot+Scn"
"F4","143 SCN S8","Ta54227","Unknown","SYBR",26.4265880584717,"3","Ot+Scn"
"F5","143 SCN S8","Ta54227","Unknown","SYBR",26.2618942260742,"3","Ot+Scn"
"F6","143 SCN S8","Ta54227","Unknown","SYBR",26.317512512207,"3","Ot+Scn"
"F7","141 SCN S9","Ta54227","Unknown","SYBR",26.1754245758057,"3","Ot+Scn"
"F8","141 SCN S9","Ta54227","Unknown","SYBR",26.2503337860107,"3","Ot+Scn"
"F9","141 SCN S9","Ta54227","Unknown","SYBR",26.2810039520264,"3","Ot+Scn"
"F12","NT","Ta54227","NTC","SYBR",NA,"3","Ot+Scn"
"G1","162 OTE S7","Ta54227","Unknown","SYBR",24.848611831665,"3","Ot+Scn"
"G2","162 OTE S7","Ta54227","Unknown","SYBR",24.7817573547363,"3","Ot+Scn"
"G3","162 OTE S7","Ta54227","Unknown","SYBR",24.8837413787842,"3","Ot+Scn"
"G5","148 SCN S8","Ta54227","Unknown","SYBR",26.9672698974609,"3","Ot+Scn"
"G6","148 SCN S8","Ta54227","Unknown","SYBR",27.0297336578369,"3","Ot+Scn"
"G7","179 SCN S9","Ta54227","Unknown","SYBR",25.1605129241943,"3","Ot+Scn"
"G8","179 SCN S9","Ta54227","Unknown","SYBR",25.1348476409912,"3","Ot+Scn"
"G9","179 SCN S9","Ta54227","Unknown","SYBR",24.8817501068115,"3","Ot+Scn"
"G12","NT","Ta54227","NTC","SYBR",NA,"3","Ot+Scn"
"H2","186 SCN S7","Ta54227","Unknown","SYBR",26.4160823822021,"3","Ot+Scn"
"H3","186 SCN S7","Ta54227","Unknown","SYBR",26.350643157959,"3","Ot+Scn"
"H4","159 OTE S8","Ta54227","Unknown","SYBR",25.9229125976562,"3","Ot+Scn"
"H5","159 OTE S8","Ta54227","Unknown","SYBR",26.0661468505859,"3","Ot+Scn"
"H6","159 OTE S8","Ta54227","Unknown","SYBR",25.9142322540283,"3","Ot+Scn"
"H8","192 OTE S9","Ta54227","Unknown","SYBR",25.0995655059814,"3","Ot+Scn"
"H9","192 OTE S9","Ta54227","Unknown","SYBR",24.9961051940918,"3","Ot+Scn"
"H12","NT","Ta54227","NTC","SYBR",NA,"3","Ot+Scn"
"A1","17 SCN S10","Ta54227","Unknown","SYBR",25.9212627410889,"4","Ot+Scn"
"A2","17 SCN S10","Ta54227","Unknown","SYBR",26.1039142608643,"4","Ot+Scn"
"A3","17 SCN S10","Ta54227","Unknown","SYBR",25.9560699462891,"4","Ot+Scn"
"A4","25 SCN S11","Ta54227","Unknown","SYBR",24.929817199707,"4","Ot+Scn"
"A5","25 SCN S11","Ta54227","Unknown","SYBR",24.9818382263184,"4","Ot+Scn"
"A6","25 SCN S11","Ta54227","Unknown","SYBR",25.061939239502,"4","Ot+Scn"
"A7","41 OTE S12","Ta54227","Unknown","SYBR",24.944263458252,"4","Ot+Scn"
"A8","41 OTE S12","Ta54227","Unknown","SYBR",25.0139942169189,"4","Ot+Scn"
"A9","41 OTE S12","Ta54227","Unknown","SYBR",24.7706871032715,"4","Ot+Scn"
"A12","IRC","Ta54227","IRC","SYBR",25.4920444488525,"4","Ot+Scn"
"B1","44 OTE S10","Ta54227","Unknown","SYBR",25.3051166534424,"4","Ot+Scn"
"B2","44 OTE S10","Ta54227","Unknown","SYBR",25.1862716674805,"4","Ot+Scn"
